,BEGIN_TIME,EVENT_ID,END_TIME,EVENT_TYPE,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,BEGIN_DATE,END_DATE,AFFECTED,DAMAGE,LABEL
211,1800.0,156903.0,1115.0,Flood,38.9218,-87.1003,38.9418,-87.0461,02/2009/11,02/2009/18,0,0.0,1
212,2315.0,156904.0,1930.0,Flood,38.8204,-87.2448,38.834,-87.1734,02/2009/11,02/2009/19,0,0.0,1
213,1553.0,207930.0,2100.0,Flash Flood,38.001,-90.0577,37.9475,-90.32,12/2009/24,12/2009/24,0,0.0,1
214,1930.0,160969.0,2130.0,Flash Flood,31.25,-90.47,31.2573,-90.4536,03/2009/27,03/2009/27,0,0.0,1
215,900.0,157302.0,550.0,Flood,39.1355,-87.6621,39.1435,-87.6458,03/2009/11,03/2009/26,0,0.0,1
216,700.0,155392.0,930.0,Flash Flood,33.93,-89.33,33.8437,-89.2921,02/2009/27,02/2009/27,0,0.0,1
217,1745.0,163358.0,1830.0,Flash Flood,31.2282,-83.9081,31.1166,-83.8669,03/2009/31,03/2009/31,0,0.0,1
218,1559.0,207933.0,2130.0,Flash Flood,37.6208,-90.1593,37.4273,-90.1675,12/2009/24,12/2009/24,0,0.0,1
219,1800.0,157251.0,550.0,Flood,39.7377,-87.3858,39.7381,-87.3592,03/2009/11,03/2009/21,0,0.0,1
220,1355.0,174915.0,1655.0,Flood,37.4197,-86.4852,37.4286,-86.4807,05/2009/27,05/2009/27,0,0.0,1
221,1410.0,174917.0,1710.0,Flash Flood,37.4231,-86.8929,37.3937,-86.8909,05/2009/27,05/2009/27,0,0.0,1
222,722.0,159214.0,1200.0,Flash Flood,38.05,-93.7,38.0913,-93.7683,03/2009/24,03/2009/24,0,0.0,1
223,1209.0,159215.0,1500.0,Flash Flood,36.87,-94.37,36.8703,-94.3689,03/2009/24,03/2009/24,0,0.0,1
224,540.0,144656.0,640.0,Flood,36.88,-83.87,36.8616,-83.8683,01/2009/7,01/2009/7,0,0.0,1
225,1900.0,157250.0,920.0,Flood,39.8175,-87.38799999999999,39.8426,-87.387,03/2009/9,03/2009/23,0,0.0,1
226,0.0,148698.0,1730.0,Flood,41.7424,-96.7394,41.6709,-96.6708,02/2009/10,02/2009/15,0,0.0,1
227,1254.0,153235.0,1938.0,Flash Flood,46.4402,-97.6949,46.4198,-97.6949,03/2009/27,03/2009/27,0,500.0,1
228,1300.0,202351.0,1600.0,Flood,36.93,-90.28,37.226,-90.3378,12/2009/24,12/2009/25,0,0.0,1
229,800.0,159216.0,1200.0,Flash Flood,38.29,-93.38,38.3077,-93.3968,03/2009/24,03/2009/24,0,0.0,1
230,1315.0,159219.0,1700.0,Flash Flood,37.16,-93.33,37.1589,-93.3301,03/2009/24,03/2009/24,0,0.0,1
231,230.0,156682.0,815.0,Flood,40.121,-85.6869,40.1032,-85.6601,02/2009/12,02/2009/13,0,0.0,1
232,200.0,156697.0,1215.0,Flood,39.9209,-86.072,39.8788,-86.1306,02/2009/12,02/2009/14,0,0.0,1
233,0.0,161518.0,400.0,Flood,42.9805,-78.7681,42.9737,-78.7637,03/2009/9,03/2009/9,0,10000.0,1
234,300.0,161519.0,1000.0,Flood,43.0986,-77.8738,43.111999999999995,-77.8773,03/2009/9,03/2009/10,0,10000.0,1
235,1200.0,202356.0,1600.0,Flood,37.4144,-90.0467,37.2675,-90.0934,12/2009/24,12/2009/25,0,0.0,1
236,1700.0,202361.0,900.0,Flood,36.58,-90.98,36.5626,-90.6496,12/2009/24,12/2009/25,0,0.0,1
237,900.0,204159.0,1400.0,Flood,37.3074,-89.5118,37.3027,-89.5186,12/2009/29,12/2009/30,0,0.0,1
238,730.0,156699.0,1200.0,Flood,39.9008,-86.1181,39.8623,-86.1366,02/2009/12,02/2009/14,0,0.0,1
239,300.0,156910.0,2359.0,Flood,40.4031,-86.9451,40.3872,-86.9206,02/2009/28,02/2009/28,0,0.0,1
240,900.0,157248.0,2320.0,Flood,40.1878,-87.4263,40.1418,-87.4014,03/2009/9,03/2009/22,0,0.0,1
241,700.0,197709.0,300.0,Flood,38.5157,-87.2872,38.5103,-87.2845,10/2009/10,10/2009/12,0,0.0,1
242,1830.0,157245.0,600.0,Flood,40.4715,-86.8852,40.4206,-86.8947,03/2009/8,03/2009/21,0,0.0,1
243,2315.0,156905.0,1930.0,Flood,38.8204,-87.2448,38.834,-87.1734,02/2009/11,02/2009/19,0,0.0,1
244,2145.0,156906.0,330.0,Flood,38.5084,-87.3715,38.4996,-87.42200000000001,02/2009/11,02/2009/21,0,0.0,1
245,1730.0,156907.0,400.0,Flood,38.4908,-87.541,38.4808,-87.5804,02/2009/12,02/2009/22,0,0.0,1
246,851.0,153231.0,907.0,Flash Flood,47.7851,-96.6276,47.7749,-96.6276,03/2009/24,03/2009/25,0,1000.0,1
247,133.0,153233.0,1500.0,Flash Flood,46.8772,-96.78,46.8751,-96.7875,03/2009/27,03/2009/27,0,1000.0,1
248,1430.0,202337.0,1300.0,Flood,37.38,-89.8157,37.3451,-89.5921,12/2009/24,12/2009/25,0,0.0,1
249,1114.0,156059.0,1915.0,Flood,39.3843,-87.5322,39.2675,-87.6022,02/2009/11,02/2009/11,0,0.0,1
250,100.0,161515.0,900.0,Flood,42.8558,-78.7563,42.8544,-78.756,03/2009/8,03/2009/8,0,10000.0,1
251,1400.0,156387.0,2359.0,Flood,37.2851,-89.525,37.286,-89.5224,03/2009/31,03/2009/31,0,0.0,1
252,1000.0,159222.0,1200.0,Flash Flood,37.5903,-94.2311,37.5272,-94.3973,03/2009/24,03/2009/24,0,0.0,1
253,2045.0,157045.0,2130.0,Flash Flood,31.7093,-81.7333,31.7068,-81.7426,03/2009/28,03/2009/28,0,0.0,1
254,2058.0,157049.0,2145.0,Flash Flood,31.85,-81.6,31.851,-81.5752,03/2009/28,03/2009/28,0,0.0,1
255,1900.0,156868.0,1015.0,Flood,39.4919,-86.35799999999999,39.5017,-86.3618,02/2009/11,02/2009/15,0,0.0,1
256,2000.0,156869.0,1200.0,Flood,39.5044,-86.4209,39.4924,-86.4425,02/2009/11,02/2009/15,0,0.0,1
257,400.0,161520.0,500.0,Flood,43.004,-77.7827,43.0061,-77.8021,03/2009/9,03/2009/10,0,10000.0,1
258,2145.0,156872.0,1945.0,Flood,39.2817,-86.7498,39.3332,-86.734,02/2009/11,02/2009/16,0,0.0,1
259,1920.0,163351.0,2020.0,Flood,30.4326,-83.6273,30.4323,-83.6273,03/2009/31,03/2009/31,0,0.0,1
260,200.0,161521.0,2100.0,Flood,42.0736,-78.4623,42.0766,-78.4341,03/2009/11,03/2009/11,0,10000.0,1
261,1343.0,156062.0,1915.0,Flood,40.3001,-87.2479,40.3036,-87.2359,02/2009/11,02/2009/11,0,0.0,1
262,248.0,161499.0,348.0,Flash Flood,31.08,-88.23,31.0874,-88.2503,03/2009/28,03/2009/28,0,0.0,1
263,248.0,161500.0,348.0,Flash Flood,30.7,-88.08,30.6846,-88.0516,03/2009/28,03/2009/28,0,0.0,1
264,325.0,161501.0,425.0,Flash Flood,30.47,-88.2996,30.4881,-88.2875,03/2009/28,03/2009/28,0,0.0,1
265,445.0,161506.0,545.0,Flash Flood,30.62,-87.75,30.6215,-87.7571,03/2009/28,03/2009/28,0,0.0,1
266,1900.0,163756.0,1930.0,Flash Flood,29.9359,-100.0019,29.935,-100.0094,05/2009/27,05/2009/27,0,0.0,1
267,1445.0,149949.0,1930.0,Flash Flood,36.7555,-116.9948,36.2181,-116.2903,02/2009/7,02/2009/7,0,0.0,1
268,2145.0,149952.0,0.0,Flash Flood,34.0232,-115.2699,34.1029,-114.5737,02/2009/7,02/2009/8,0,0.0,1
269,2300.0,161512.0,600.0,Flood,42.8313,-78.779,42.8288,-78.7782,03/2009/7,03/2009/8,0,10000.0,1
270,1332.0,172988.0,715.0,Flood,30.35,-81.81,30.3563,-81.6834,05/2009/20,05/2009/21,0,0.0,1
271,915.0,156275.0,415.0,Flood,39.7328,-87.3568,39.734,-87.3859,02/2009/11,02/2009/23,0,0.0,1
272,915.0,156276.0,415.0,Flood,39.7328,-87.3568,39.734,-87.3859,02/2009/11,02/2009/23,0,0.0,1
273,2100.0,171743.0,300.0,Flash Flood,39.904,-101.995,39.925,-101.994,05/2009/21,05/2009/22,0,3500.0,1
274,1830.0,171408.0,1910.0,Flood,35.2,-77.55,35.1719,-77.5497,06/2009/9,06/2009/9,0,0.0,1
275,715.0,172990.0,1200.0,Flood,30.3329,-81.6521,30.3338,-81.6563,05/2009/21,05/2009/21,0,0.0,1
276,1130.0,173002.0,900.0,Flood,43.7234,-100.23,43.6786,-100.23,02/2009/10,02/2009/15,0,0.0,1
277,1200.0,156279.0,415.0,Flood,39.5099,-87.4275,39.501,-87.4163,02/2009/11,02/2009/23,0,0.0,1
278,1553.0,162996.0,2359.0,Flood,39.1257,-88.6121,39.1134,-88.6104,04/2009/30,04/2009/30,0,0.0,1
279,830.0,163696.0,830.0,Flash Flood,29.3113,-98.1924,29.304000000000002,-98.1931,05/2009/27,05/2009/27,0,0.0,1
280,2050.0,162757.0,200.0,Flood,41.3571,-87.3569,41.353,-87.3569,04/2009/5,04/2009/6,0,0.0,1
281,2052.0,162759.0,200.0,Flood,41.5701,-87.3405,41.565,-87.3405,04/2009/5,04/2009/6,0,0.0,1
282,1100.0,162768.0,1500.0,Flood,41.9257,-88.1311,41.9091,-88.1311,04/2009/26,04/2009/26,0,0.0,1
283,2030.0,171686.0,2230.0,Flash Flood,40.9806,-117.7483,40.9811,-117.7206,05/2009/31,05/2009/31,0,30000.0,1
284,1430.0,164101.0,1630.0,Flash Flood,41.5418,-117.8013,41.5467,-117.7611,06/2009/5,06/2009/5,0,5000.0,1
285,836.0,163697.0,836.0,Flash Flood,29.3643,-98.0738,29.3588,-98.0736,05/2009/27,05/2009/27,0,0.0,1
286,1930.0,162769.0,200.0,Flood,40.8972,-88.6521,40.8626,-88.6521,04/2009/27,04/2009/28,0,0.0,1
287,1947.0,162771.0,200.0,Flood,42.083999999999996,-87.9675,42.0536,-87.9675,04/2009/27,04/2009/28,0,0.0,1
288,2001.0,162772.0,200.0,Flood,41.1407,-87.9037,41.0975,-87.9037,04/2009/27,04/2009/28,0,0.0,1
289,2040.0,162773.0,300.0,Flood,41.1466,-88.8588,41.1073,-88.8588,04/2009/27,04/2009/28,0,0.0,1
290,1516.0,172972.0,2359.0,Flood,29.6439,-81.2054,29.5161,-81.4636,05/2009/18,05/2009/24,0,0.0,1
291,1520.0,159196.0,1800.0,Flood,41.5678,-88.0886,41.5619,-88.0896,03/2009/8,03/2009/8,0,0.0,1
292,1530.0,172983.0,1800.0,Flood,29.8913,-81.3186,29.8919,-81.3187,05/2009/19,05/2009/19,0,0.0,1
293,533.0,157367.0,730.0,Flood,40.6312,-91.1845,40.5651,-91.1573,04/2009/30,04/2009/30,0,0.0,1
294,700.0,157373.0,1000.0,Flood,41.0692,-90.85,40.9911,-90.85,04/2009/30,04/2009/30,0,250.0,1
295,1000.0,164712.0,2359.0,Flood,41.35,-92.4113,41.25,-92.4113,04/2009/30,04/2009/30,0,0.0,1
296,0.0,164715.0,1100.0,Flood,41.4426,-90.4321,41.49,-90.4321,04/2009/1,04/2009/5,0,0.0,1
297,1238.0,159197.0,1600.0,Flood,41.6434,-88.0049,41.6412,-88.0055,03/2009/8,03/2009/8,0,0.0,1
298,1335.0,159199.0,1600.0,Flood,41.6483,-87.7986,41.6453,-87.7986,03/2009/8,03/2009/8,0,0.0,1
299,1338.0,159201.0,1700.0,Flood,41.6976,-87.6721,41.6928,-87.6723,03/2009/8,03/2009/8,0,0.0,1
300,1240.0,159202.0,2000.0,Flood,41.7304,-88.0307,41.6857,-88.0307,03/2009/8,03/2009/8,0,0.0,1
301,1934.0,159282.0,100.0,Flood,41.1688,-87.9305,41.1078,-87.9305,03/2009/10,03/2009/11,0,0.0,1
302,2000.0,159295.0,200.0,Flood,40.9293,-87.876,41.0037,-87.876,03/2009/10,03/2009/11,0,0.0,1
303,2000.0,159300.0,200.0,Flash Flood,40.6436,-87.7037,40.6154,-87.7037,03/2009/10,03/2009/11,0,0.0,1
304,1900.0,160326.0,1000.0,Flood,41.461000000000006,-88.5956,41.1087,-88.5862,03/2009/10,03/2009/11,0,50000.0,1
305,1000.0,162744.0,1000.0,Flood,42.1196,-87.8007,42.0845,-87.8007,03/2009/10,03/2009/11,0,0.0,1
306,1248.0,159138.0,1400.0,Flash Flood,40.6,-94.68,40.5957,-94.6775,05/2009/15,05/2009/15,0,10000.0,1
307,103.0,176140.0,400.0,Flash Flood,40.3717,-86.72200000000001,40.268,-86.711,05/2009/1,05/2009/1,0,0.0,1
308,402.0,176149.0,800.0,Flood,40.3486,-86.6986,40.3528,-86.3841,05/2009/1,05/2009/1,0,0.0,1
309,1248.0,159139.0,1400.0,Flash Flood,40.62,-94.48,40.6151,-94.4839,05/2009/15,05/2009/15,0,10000.0,1
310,1525.0,156067.0,1915.0,Flood,40.2762,-85.6604,40.2767,-85.6954,02/2009/11,02/2009/11,0,0.0,1
311,1600.0,156068.0,1800.0,Flood,39.7164,-85.913,39.7149,-85.913,02/2009/11,02/2009/11,0,0.0,1
312,1615.0,156069.0,1915.0,Flood,39.8319,-86.4125,39.8304,-86.4171,02/2009/11,02/2009/11,0,0.0,1
313,2215.0,157656.0,2230.0,Flash Flood,44.37,-97.13,44.4424,-97.13,03/2009/22,03/2009/22,0,0.0,1
314,2230.0,157657.0,1030.0,Flood,44.37,-97.13,44.4424,-97.13,03/2009/22,03/2009/23,0,0.0,1
315,2315.0,156223.0,1000.0,Flood,39.5207,-85.8152,39.5306,-85.7875,02/2009/11,02/2009/13,0,0.0,1
316,730.0,156233.0,800.0,Flood,38.7916,-86.447,38.775999999999996,-86.3048,02/2009/15,02/2009/17,0,0.0,1
317,1915.0,160978.0,2115.0,Flash Flood,31.1,-91.3,31.0276,-91.3609,03/2009/27,03/2009/27,0,0.0,1
318,15.0,160980.0,215.0,Flash Flood,30.32,-89.33,30.311,-89.3367,03/2009/28,03/2009/28,0,0.0,1
319,200.0,160984.0,400.0,Flash Flood,31.0871,-90.0124,31.0696,-90.0105,03/2009/28,03/2009/28,0,0.0,1
320,200.0,160985.0,400.0,Flash Flood,31.2879,-90.3035,31.0318,-90.2829,03/2009/28,03/2009/28,0,0.0,1
321,415.0,160994.0,615.0,Flash Flood,29.9,-90.13,29.8764,-90.1215,03/2009/27,03/2009/27,0,0.0,1
322,315.0,160995.0,515.0,Flash Flood,29.97,-90.38,29.927,-90.3835,03/2009/27,03/2009/27,0,0.0,1
323,1630.0,156237.0,1630.0,Flood,39.4054,-86.9985,39.4083,-87.0127,02/2009/11,02/2009/13,0,0.0,1
324,1350.0,156063.0,1915.0,Flood,39.4473,-87.5025,39.4464,-87.5006,02/2009/11,02/2009/11,0,0.0,1
325,1700.0,165233.0,1800.0,Flash Flood,30.6917,-101.8197,30.6898,-101.8198,04/2009/26,04/2009/26,0,0.0,1
326,1445.0,161514.0,1900.0,Flood,35.116,-80.613,35.028,-80.722,03/2009/1,03/2009/1,0,0.0,1
327,237.0,161058.0,337.0,Flash Flood,30.7077,-87.2919,30.7058,-87.3231,03/2009/28,03/2009/28,0,0.0,1
328,904.0,161061.0,1004.0,Flash Flood,30.9494,-86.667,30.9528,-86.6227,03/2009/28,03/2009/28,0,0.0,1
329,1000.0,161062.0,1100.0,Flash Flood,30.820999999999998,-86.4652,30.8396,-86.4555,03/2009/28,03/2009/28,1,0.0,1
330,1135.0,161495.0,1235.0,Flash Flood,30.97,-86.47,30.9636,-86.4653,03/2009/28,03/2009/28,0,0.0,1
331,40.0,161510.0,140.0,Flash Flood,30.92,-88.58,30.9282,-88.5833,03/2009/28,03/2009/28,0,0.0,1
332,1056.0,159795.0,1356.0,Flash Flood,36.5254,-93.9427,36.5248,-93.9843,04/2009/12,04/2009/12,0,0.0,1
333,1437.0,159796.0,1630.0,Flash Flood,36.52,-94.48,36.5383,-94.4814,04/2009/12,04/2009/12,0,0.0,1
334,2000.0,157307.0,1415.0,Flood,39.0555,-87.5797,39.0581,-87.5716,03/2009/11,03/2009/26,0,0.0,1
335,1402.0,156064.0,1915.0,Flood,39.7598,-86.5326,39.760999999999996,-86.5326,02/2009/11,02/2009/11,0,0.0,1
336,1432.0,156065.0,1915.0,Flood,40.2966,-86.53,40.2811,-86.5345,02/2009/11,02/2009/11,0,0.0,1
337,1520.0,156066.0,1915.0,Flood,39.8167,-86.3632,39.8727,-86.3747,02/2009/11,02/2009/11,0,0.0,1
338,500.0,150102.0,1700.0,Flood,41.4449,-96.8318,41.4489,-96.85799999999999,03/2009/4,03/2009/5,0,0.0,1
339,700.0,157493.0,2359.0,Flood,43.827,-98.0814,43.72,-98.0,03/2009/24,03/2009/31,0,0.0,1
340,1218.0,159929.0,1400.0,Flash Flood,38.2842,-93.0036,38.2813,-93.0054,04/2009/27,04/2009/27,0,0.0,1
341,1300.0,159930.0,1500.0,Flash Flood,37.9829,-94.565,37.9777,-94.5664,04/2009/27,04/2009/27,0,0.0,1
342,1512.0,159937.0,2359.0,Flood,37.0031,-95.0287,37.0042,-94.9459,04/2009/29,04/2009/30,0,0.0,1
343,2130.0,160986.0,2330.0,Flash Flood,30.9835,-90.21700000000001,30.7495,-90.2733,03/2009/27,03/2009/27,0,0.0,1
344,315.0,160987.0,815.0,Flash Flood,29.6,-90.72,29.5538,-90.6159,03/2009/27,03/2009/27,0,0.0,1
345,225.0,160988.0,625.0,Flash Flood,29.73,-90.6,29.7283,-90.6661,03/2009/27,03/2009/27,0,0.0,1
346,445.0,160990.0,645.0,Flash Flood,29.87,-89.98,29.8216,-90.0155,03/2009/27,03/2009/27,0,0.0,1
347,1345.0,156242.0,45.0,Flood,40.0446,-86.9432,40.0611,-86.8984,02/2009/11,02/2009/13,0,0.0,1
348,1500.0,156249.0,900.0,Flood,40.1595,-87.4457,40.1946,-87.4223,02/2009/11,02/2009/21,0,0.0,1
349,1500.0,156250.0,900.0,Flood,40.1655,-87.4433,40.1965,-87.4241,02/2009/11,02/2009/21,0,0.0,1
350,445.0,160992.0,645.0,Flash Flood,29.93,-89.97,29.9466,-89.9801,03/2009/27,03/2009/27,0,0.0,1
351,135.0,160581.0,235.0,Flash Flood,31.1077,-88.2552,31.0884,-88.2509,03/2009/27,03/2009/27,0,0.0,1
352,153.0,160582.0,253.0,Flash Flood,31.27,-88.03,31.2718,-88.0431,03/2009/27,03/2009/27,0,0.0,1
353,900.0,207226.0,1900.0,Flood,38.1494,-89.3283,38.1699,-89.3334,12/2009/25,12/2009/25,1,5000.0,1
354,1234.0,161029.0,1830.0,Flash Flood,39.23,-92.4108,39.22,-92.13,03/2009/24,03/2009/24,0,0.0,1
355,1500.0,156251.0,900.0,Flood,40.1057,-87.4217,40.1663,-87.4484,02/2009/11,02/2009/21,0,0.0,1
356,1000.0,156058.0,1915.0,Flood,39.77,-87.3401,39.7741,-87.3121,02/2009/11,02/2009/11,0,0.0,1
357,1335.0,156060.0,1915.0,Flood,39.4777,-87.4186,39.4766,-87.376,02/2009/11,02/2009/11,0,0.0,1
358,1340.0,156061.0,1915.0,Flood,39.4346,-87.3393,39.4279,-87.3391,02/2009/11,02/2009/11,0,0.0,1
359,2200.0,166187.0,400.0,Flash Flood,41.1846,-87.8982,41.1326,-87.8982,05/2009/13,05/2009/14,0,25000.0,1
360,1730.0,162949.0,2030.0,Flash Flood,30.0082,-93.8593,30.085,-93.7371,04/2009/18,04/2009/18,0,20000.0,1
361,1850.0,156736.0,1500.0,Flood,42.9353,-78.6729,42.9416,-78.6791,02/2009/12,02/2009/13,0,40000.0,1
362,1050.0,156737.0,1450.0,Flood,42.9808,-78.1768,42.9956,-78.19,02/2009/12,02/2009/13,0,15000.0,1
363,800.0,160114.0,900.0,Flood,38.4977,-87.5068,38.4947,-87.5084,04/2009/9,04/2009/22,0,2000.0,1
364,1830.0,160115.0,800.0,Flood,38.5134,-87.2761,38.5163,-87.28,04/2009/7,04/2009/21,0,2000.0,1
365,1757.0,160207.0,1945.0,Flash Flood,37.0178,-89.1812,37.023,-89.1892,04/2009/30,04/2009/30,0,0.0,1
366,2320.0,168244.0,430.0,Flash Flood,39.0181,-91.8704,39.0267,-92.038,04/2009/29,04/2009/30,0,0.0,1
367,1335.0,192642.0,1435.0,Flash Flood,45.81,-112.94,45.793,-112.8995,08/2009/6,08/2009/6,0,0.0,1
368,400.0,152608.0,1200.0,Flood,44.07,-111.59100000000001,44.0368,-111.5616,01/2009/2,01/2009/3,0,0.0,1
369,2200.0,214138.0,200.0,Flash Flood,-14.3,-170.5253,-14.3819,-170.6845,12/2009/10,12/2009/11,0,0.0,1
370,2330.0,168248.0,430.0,Flash Flood,38.6978,-92.4908,38.6961,-92.5926,04/2009/29,04/2009/30,0,0.0,1
371,324.0,168253.0,600.0,Flash Flood,40.1799,-91.5285,40.1537,-91.7221,04/2009/30,04/2009/30,0,0.0,1
372,337.0,168254.0,600.0,Flash Flood,39.6977,-91.3393,39.8433,-91.4475,04/2009/30,04/2009/30,0,0.0,1
373,541.0,168269.0,600.0,Flash Flood,39.4667,-91.4586,39.4684,-91.4693,04/2009/30,04/2009/30,0,0.0,1
374,2200.0,214140.0,200.0,Flash Flood,-14.3,-170.5253,-14.3819,-170.6845,12/2009/10,12/2009/11,0,0.0,1
375,2000.0,161431.0,2300.0,Flash Flood,31.1764,-94.4399,31.1444,-94.4364,04/2009/27,04/2009/27,0,0.0,1
376,1850.0,162968.0,2000.0,Flash Flood,30.92,-94.6,30.9218,-94.5933,04/2009/27,04/2009/27,0,0.0,1
377,2015.0,162969.0,2215.0,Flash Flood,29.9529,-94.0038,29.9381,-94.0021,04/2009/27,04/2009/27,0,5000.0,1
378,2215.0,168242.0,430.0,Flash Flood,39.65,-91.73,39.3626,-91.7461,04/2009/29,04/2009/30,0,0.0,1
379,1500.0,149839.0,1500.0,Flood,45.5198,-112.3154,45.5351,-112.3227,01/2009/8,01/2009/8,0,0.0,1
380,2315.0,168243.0,430.0,Flash Flood,39.1514,-92.428,38.9199,-92.4747,04/2009/29,04/2009/30,0,0.0,1
381,1745.0,154667.0,2100.0,Flood,38.4977,-87.5398,38.4912,-87.5372,02/2009/12,02/2009/22,0,0.0,1
382,2200.0,154670.0,1000.0,Flood,38.5,-87.28,38.5138,-87.2847,02/2009/11,02/2009/21,0,0.0,1
383,0.0,156183.0,1900.0,Flood,43.0532,-96.5402,42.85,-96.5622,02/2009/11,02/2009/14,0,0.0,1
384,1730.0,193382.0,1830.0,Flash Flood,45.3692,-113.94200000000001,45.3675,-113.9395,08/2009/31,08/2009/31,0,0.0,1
385,2100.0,151403.0,2300.0,Flash Flood,29.95,-90.3,29.9523,-90.3701,01/2009/3,01/2009/3,0,0.0,1
386,1740.0,156738.0,204.0,Flood,43.0747,-78.7311,43.0995,-78.7061,02/2009/12,02/2009/16,0,25000.0,1
387,2100.0,154656.0,2100.0,Flood,38.4229,-87.7471,38.4224,-87.743,02/2009/13,02/2009/23,0,0.0,1
388,2200.0,154659.0,300.0,Flood,38.03,-88.05,38.0246,-88.0383,02/2009/14,02/2009/24,0,0.0,1
389,1700.0,154660.0,1700.0,Flood,38.4,-87.73,38.4133,-87.725,02/2009/13,02/2009/23,0,0.0,1
390,700.0,154673.0,800.0,Flood,36.75,-90.4,36.7529,-90.3954,02/2009/12,02/2009/13,0,0.0,1
391,1710.0,156740.0,1937.0,Flood,43.1019,-77.8478,43.1055,-77.7715,02/2009/12,02/2009/14,0,25000.0,1
392,1710.0,156741.0,456.0,Flood,43.0152,-77.8021,43.0036,-77.8052,02/2009/12,02/2009/14,0,20000.0,1
393,1151.0,192661.0,1251.0,Flash Flood,45.37,-113.93,45.361000000000004,-113.9365,08/2009/6,08/2009/6,0,0.0,1
394,2345.0,162763.0,2359.0,Flood,46.733000000000004,-120.73299999999999,46.63,-120.51299999999999,05/2009/29,05/2009/31,0,0.0,1
395,304.0,159193.0,700.0,Flood,41.7149,-87.6079,41.7125,-87.6079,03/2009/8,03/2009/8,0,0.0,1
396,1210.0,159195.0,1500.0,Flood,41.5309,-88.1008,41.5298,-88.1008,03/2009/8,03/2009/8,0,0.0,1
397,1930.0,155271.0,2030.0,Flash Flood,36.3969,-96.7656,36.3567,-96.7863,02/2009/10,02/2009/10,0,0.0,1
398,1945.0,155272.0,2145.0,Flash Flood,36.57,-96.6099,36.57,-96.664,02/2009/10,02/2009/10,0,0.0,1
399,2115.0,155276.0,2215.0,Flash Flood,36.779,-96.0,36.7211,-96.0,02/2009/10,02/2009/10,0,0.0,1
400,1945.0,193117.0,2145.0,Flash Flood,36.7674,-97.7594,36.818000000000005,-97.727,08/2009/17,08/2009/17,0,0.0,1
401,1315.0,155062.0,1830.0,Flood,33.8458,-85.0812,33.784,-85.2693,02/2009/28,02/2009/28,0,1000.0,1
402,1040.0,164470.0,1140.0,Flash Flood,35.7199,-88.0966,35.6836,-88.0568,04/2009/10,04/2009/10,0,0.0,1
403,1230.0,228427.0,1430.0,Flash Flood,38.7691,-87.2665,38.7501,-87.309,05/2009/25,05/2009/25,0,0.0,1
404,0.0,157559.0,800.0,Flood,41.1293,-90.0347,41.1363,-89.9533,03/2009/9,03/2009/9,0,0.0,1
405,0.0,157565.0,700.0,Flood,40.8094,-89.2306,40.8156,-89.1815,03/2009/10,03/2009/10,0,0.0,1
406,0.0,157566.0,1200.0,Flood,41.1911,-89.8846,41.0597,-89.875,03/2009/10,03/2009/10,0,0.0,1
407,0.0,157567.0,1200.0,Flood,41.15,-89.63,41.1683,-89.165,03/2009/10,03/2009/10,0,0.0,1
408,0.0,157568.0,700.0,Flood,41.1518,-90.3928,40.7816,-90.4395,03/2009/10,03/2009/10,0,0.0,1
409,1010.0,172527.0,1130.0,Flash Flood,32.6576,-107.1545,32.6466,-107.116,05/2009/22,05/2009/22,0,50000.0,1
410,0.0,157569.0,1200.0,Flood,40.9467,-89.9272,40.6869,-89.93,03/2009/10,03/2009/10,0,0.0,1
411,0.0,157570.0,2359.0,Flood,40.6702,-90.4779,40.2848,-90.5754,03/2009/10,03/2009/12,0,0.0,1
412,1125.0,157469.0,1145.0,Flood,33.5,-80.87,33.4764,-80.868,05/2009/5,05/2009/5,0,0.0,1
413,1952.0,166278.0,2152.0,Flash Flood,31.2557,-90.4717,31.264,-90.4432,04/2009/12,04/2009/12,0,0.0,1
414,1952.0,166281.0,2152.0,Flash Flood,31.1504,-90.8154,31.1505,-90.8142,04/2009/12,04/2009/12,0,0.0,1
415,0.0,160099.0,700.0,Flood,37.2986,-89.5166,37.2995,-89.5185,04/2009/1,04/2009/5,0,0.0,1
416,2000.0,160111.0,1200.0,Flood,37.1828,-90.4882,37.1725,-90.4868,04/2009/20,04/2009/21,0,0.0,1
417,1214.0,160845.0,1430.0,Flash Flood,34.0,-81.02,34.0022,-81.0,05/2009/24,05/2009/24,0,16000.0,1
418,2025.0,166592.0,200.0,Flash Flood,40.7481,-87.5253,40.4832,-87.5253,05/2009/15,05/2009/16,0,0.0,1
419,1826.0,166598.0,2200.0,Flood,41.5147,-88.2572,41.4694,-88.256,05/2009/26,05/2009/26,0,0.0,1
420,2145.0,166600.0,100.0,Flood,41.7554,-87.7427,41.7484,-87.7427,05/2009/26,05/2009/27,0,0.0,1
421,500.0,149119.0,2359.0,Flood,37.2547,-86.97399999999999,37.265,-86.9819,01/2009/29,01/2009/31,0,0.0,1
422,1700.0,168235.0,800.0,Flood,45.94,-104.038,45.213,-104.03,04/2009/12,04/2009/22,0,0.0,1
423,2000.0,168238.0,1300.0,Flood,45.211999999999996,-104.03200000000001,44.59,-104.04,04/2009/13,04/2009/18,0,0.0,1
