,Unnamed: 0,Unnamed: 0.1,EVENT_ID,osm,forest,forest_year,BEGIN_LAT,BEGIN_LON,BEGIN_DATE,precip2,precip1,LABEL,DAMS
,,,,69,0,,23.0012,40.0213,,0,0,0,735.4436163
,,,,69,0,,53.5833,61.2444,,5.6,10.9,0,138.9955891
,,,,69,0,,-31.6761,140.4439,,0,0,0,74.16137539
,,,,69,1,,56.3829,-116.3523,,0.1,0.1,0,272.0641999
,,,,69,1,,-10.111,-53.4257,,0,0,0,588.1423148
,,,,69,0,,55.2558,-71.501,,0.9,3.8,0,69.6422786
,,,,69,1,,46.553,1.5044,,2.5,1.3,0,14.04065351
,,,,59,1,,54.173,53.7942,,1.5,0.5,0,195.8157592
,,,,59,0,,46.5247,-106.3566,,1.2,0,0,150.6055221
,,,,59,1,,-17.8114,-53.809,,0,0,0,292.2020338
,,,,59,1,,-2.8175,32.7309,,1.6,0,0,364.8627906
,,,,59,0,,5.6014,44.7149,,0.4,0.1,0,609.751077
,,,,59,0,,29.463,61.2493,,0,0,0,373.341311
,,,,59,0,,-3.6012,10.3664,,0,0.1,0,469.844297
,,,,59,1,,38.4186,-114.3577,,0.2,0,0,60.59558232
,,,,59,0,,21.1461,28.2983,,0,0,0,565.956106
,,,,59,1,,15.3093,79.5437,,3.9,1.8,0,94.84319755
,,,,59,0,,12.0475,27.2182,,0,0,0,670.6468329
,,,,59,1,,-6.9389,142.7369,,0.3,0.2,0,366.3518954
,,,,59,1,,31.9484,-104.5388,,0,0,0,59.38528823
,,,,59,0,,58.4858,93.9456,,0.6,2.1,0,300.6682325
,,,,59,1,,0.5986,109.9658,,3.2,5.1,0,221.2556207
,,,,59,0,,26.15,38.3969,,0,0,0,604.2602374
,,,,59,1,,-23.9335,149.6183,,0,0.2,0,112.4558603
,,,,59,1,,57.7835,67.1329,,0,0,0,600.0944447
,,,,55,0,,42.7777,115.5818,,0.1,0,0,190.9080185
,,,,55,0,,46.395,-105.1256,,0,0,0,151.6327528
,,,,55,0,,48.7039,94.6022,,0.1,0.7,0,511.5699572
,,,,55,1,,-9.6177,-61.7562,,0.3,3.5,0,211.7355026
,,,,55,0,,33.9188,97.3047,,0.1,0.1,0,410.0452805
,,,,55,1,,15.2102,36.548,,0,0,0,75.74574396
,,,,55,1,,40.3879,113.8222,,0.6,0,0,46.10669289
,,,,54,0,,19.4404,10.1053,,0,0,0,771.2922456
,,,,54,0,,29.6156,92.1066,,0.1,0,0,177.1910438
,,,,54,1,,-11.959,-67.3487,,1.9,0.4,0,553.7569924
,,,,54,1,,58.6809,54.7416,,0.8,0.2,0,112.3092465
,,,,54,1,,10.4529,-84.981,,2.2,7,0,24.11762424
,,,,54,1,,-14.9488,-44.4459,,0.1,1,0,160.3092636
,,,,53,0,,-39.0127,-60.0495,,0,0,0,493.0630772
,,,,53,0,,30.4327,46.0547,,0.1,3.6,0,301.6667451
,,,,53,0,,17.7522,-103.1288,,0,0,0,105.668763
,,,,53,1,,-29.6965,-53.1346,,0,0,0,31.38363247
,,,,52,0,,-20.2634,-140.457,,0.5,0,0,4546.905243
,,,,52,0,,10.4699,-86.9427,,0,0,0,238.5131813
,,,,52,1,,-7.4424,-41.3506,,0.5,0,0,92.63698619
,,,,51,1,,51.7661,48.1369,,0,0,0,41.21709488
,,,,51,0,,25.3645,-78.3207,,0,0,0,222.2458451
,,,,51,1,,27.9172,96.6219,,2.7,3,0,378.2220211
,,,,51,0,,24.8493,-101.5682,,0,0,0,158.4988332
,,,,51,0,,37.7144,30.0115,,1,5.1,0,38.43920579
,,,,43,0,,59.6187,101.1499,,0,0,0,202.4553396
,,,,43,1,,0.881,36.0376,,3.9,8.9,0,137.5737637
,,,,43,0,,49.9436,51.5912,,0.1,0,0,356.3038352
,,,,43,1,,-13.5784,135.5419,,0,0,0,485.0225917
,,,,43,1,,56.538,48.9268,,0.2,1.6,0,100.4841435
,,,,43,0,,24.4207,116.9814,,4,7.2,0,47.16634289
,,,,43,0,,24.1937,11.4778,,0,0,0,909.5105321
,,,,43,1,,49.0779,-86.6474,,0,2.5,0,46.26368243
,,,,43,0,,35.6297,106.9284,,0,0,0,52.26228309
,,,,43,0,,46.0042,-102.5584,,0.4,0,0,39.34827692
,,,,43,0,,13.1186,34.0618,,0,0,0,66.35164925
,,,,43,1,,30.6993,96.5912,,0,0.5,0,587.2239912
,,,,43,0,,52.8512,99.4627,,0.1,0.2,0,335.6140685
,,,,43,1,,54.8755,-75.7204,,0.7,0.6,0,128.4271601
,,,,43,1,,-22.4566,150.5824,,0,0,0,194.2847341
,,,,42,0,,-8.6842,-56.6184,,1.3,2.4,0,694.168478
,,,,42,1,,55.8924,-3.748,,0.1,0,0,29.3034945
,,,,41,0,,29.0487,-89.479,,0.7,0.5,0,205.8346069
,,,,41,1,,26.5162,82.3084,,0,0,0,112.9784366
,,,,36,1,,56.1414,48.9176,,0,1.3,0,90.09082088
,,,,36,0,,14.3416,77.2703,,0.1,0,0,98.36215918
,,,,36,1,,33.7467,104.8875,,0,0.3,0,114.2182014
,,,,36,0,,24.1571,72.1524,,0,0,0,183.3149674
,,,,36,0,,48.2837,-6.0658,,0,0.4,0,161.8872066
,,,,36,1,,39.3962,-120.3576,,0,0.5,0,8.340938215
,,,,34,1,,-13.2862,-53.1928,,0,0,0,330.4955157
,,,,34,0,,-3.2333,-66.8953,,5,2.8,0,720.0750279
,,,,34,0,,47.4954,96.3952,,0.9,0.1,0,692.1380294
,,,,34,0,,-3.8275,41.7273,,4,9.5,0,472.2937918
,,,,34,1,,48.8948,49.9069,,0,0,0,382.275543
,,,,34,0,,-10.2572,167.46,,0,3.8,0,2193.632169
,,,,34,0,,32.4552,-85.4277,,0,0.1,0,37.07500288
,,,,34,1,,-31.0124,-63.5875,,0.6,0.3,0,89.85601048
,,,,34,1,,39.0868,21.9112,,0,0,0,14.790806
,,,,34,0,,0.1917,117.8636,,6.2,0.5,0,520.3807124
,,,,34,1,,51.6276,-9.8408,,2.9,0.1,0,73.51414542
,,,,23,0,,15.4009,36.6664,,0,0,0,97.13980965
,,,,23,1,,49.6397,110.7172,,0,0,0,532.6816335
,,,,23,1,,-15.3899,-47.3621,,0.2,1.6,0,64.19046112
,,,,23,0,,-18.9888,136.4785,,0,0,0,314.3068674
,,,,23,0,,23.5099,75.7439,,3.8,10.9,0,38.58028648
,,,,23,0,,-4.1067,25.4244,,2.5,2.4,0,422.4698433
,,,,23,0,,44.3846,69.5506,,0,0,0,220.7896623
,,,,23,0,,40.9457,54.8907,,0,0,0,415.5024374
,,,,23,1,,46.5197,-115.774,,0,0,0,40.02068097
,,,,23,1,,27.6843,92.7697,,0.5,0.3,0,240.053987
,,,,23,0,,17.4347,145.6369,,0,0,0,2047.424281
,,,,23,1,,-33.7264,145.9944,,5.4,0,0,253.4600588
,,,,23,0,,19.154,-75.538,,2.6,1,0,446.852604
,,,,23,0,,41.2631,114.0147,,0,0,0,45.05413574
,,,,23,1,,0.0778,22.9567,,3.2,0,0,718.254093
,,,,23,0,,32.5647,-18.5645,,0.1,0.1,0,880.1465509
,,,,23,1,,1.4848,110.9554,,0,0,0,109.1510463
,,,,22,0,,53.1266,-62.6238,,1.6,0,0,100.1345718
,,,,22,1,,55.452,32.8709,,0,0,0,255.1979673
,,,,15,1,,56.9595,134.8723,,0,0,0,594.705389
,,,,15,1,,50.1067,-119.6449,,0,0,0,38.28928538
,,,,14,0,,-16.024,-6.6183,,0.2,0.2,0,2222.927273
,,,,14,1,,-24.6666,-59.9557,,0.8,0.5,0,450.0995352
,,,,13,1,,51.366,30.3702,,0,0,0,87.30558108
,,,,13,1,,40.6472,31.7018,,0.7,0,0,15.44946169
,,,,13,0,,14.5602,-14.6032,,0,0,0,267.7096046
,,,,13,1,,40.3558,111.874,,0,0,0,93.9750262
,,,,13,1,,-9.2197,-73.5701,,3.7,0,0,347.6574607
,,,,13,1,,-24.9102,25.9738,,0,0,0,24.21489903
,,,,13,1,,58.3235,43.579,,0,2.1,0,184.7689379
,,,,8,1,,2.4491,-53.3591,,0.6,1.1,0,289.7374703
,,,,8,0,,-39.6701,174.0754,,0,0,0,44.09030727
,,,,8,1,,41.2355,-86.0053,,3,0,0,49.16536308
,,,,8,1,,4.8529,23.0297,,0.4,0.1,0,1045.06221
,,,,8,0,,-21.6149,131.1705,,0,2.7,0,662.4470449
,,,,8,0,,39.2529,106.1032,,0,0,0,141.003065
,,,,8,1,,-20.8356,-42.017,,3.3,2.5,0,145.0808885
,,,,8,0,,37.3034,101.6471,,0.1,1.6,0,90.27297158
,,,,8,0,,1.6565,112.4113,,0,0,0,81.81900498
,,,,8,0,,44.3422,112.9809,,0,0.5,0,397.112948
,,,,8,0,,14.6405,50.4854,,0,0.1,0,1185.406595
,,,,8,1,,7.6766,15.0567,,0,0,0,215.0241673
,,,,8,1,,19.7524,103.0095,,3.1,2.9,0,144.1429242
,,,,8,0,,-42.8785,144.7017,,1.8,4.1,0,105.4901717
,,,,8,1,,31.6537,-100.4278,,1.1,1.3,0,19.41916161
,,,,7,1,,47.0297,-113.5498,,0.1,0.6,0,38.89297818
,,,,7,0,,-24.2752,-44.4685,,0.7,4.4,0,157.8261648
,,,,7,1,,-31.6104,149.5147,,0.7,1.5,0,123.6016959
,,,,7,1,,-0.7996,-65.1361,,2.8,7.1,0,641.1592031
,,,,7,0,,32.8793,94.6658,,0.3,0.1,0,586.4558424
,,,,7,0,,46.3287,30.7564,,0,0,0,163.1773275
,,,,7,1,,50.9204,-61.4359,,0,0,0,332.6566474
,,,,7,0,,-18.3369,36.2267,,0.3,0,0,188.6634563
,,,,7,0,,27.6622,-9.8906,,0,0,0,245.7176965
,,,,7,0,,15.7584,-15.8351,,0,0,0,80.25618019
,,,,7,0,,20.1393,57.9605,,0,0,0,757.6077206
,,,,7,0,,31.7027,38.6862,,0,0,0,347.6859685
,,,,7,0,,-30.3278,25.1828,,0,0,0,45.14705885
,,,,7,1,,46.0174,48.8432,,0,0,0,330.7451578
,,,,7,1,,53.8898,-66.2285,,0.2,0.2,0,69.09994957
,,,,7,0,,25.1417,66.5589,,0,0,0,56.5571299
,,,,7,1,,6.3517,27.0162,,3.9,3,0,842.570614
,,,,7,0,,-19.8645,-71.0186,,0,0,0,461.6165015
,,,,7,1,,46.5465,31.7555,,0,0.2,0,126.1534908
,,,,4,0,,17.3,17.0612,,0,0,0,751.643675
,,,,4,1,,45.2914,-95.2488,,0,0,0,24.36573463
,,,,4,0,,47.5827,60.1182,,0,0,0,467.433278
,,,,4,1,,-26.1735,31.7483,,16.2,0.5,0,7.38951045
,,,,4,0,,27.3006,-10.0116,,3.4,0.1,0,287.3468846
,,,,4,1,,57.6083,66.6022,,2.4,1.4,0,568.7684394
,,,,4,0,,-32.0232,124.5758,,0,0,0,792.9367751
,,,,4,1,,53.2249,-125.1763,,1.9,7.5,0,41.98419435
,,,,4,0,,27.2476,69.9071,,0,0,0,115.0898488
,,,,4,0,,20.2671,46.0155,,0,0,0,946.8846427
,,,,4,0,,1.762,172.8409,,0,0,0,3077.771709
,,,,4,1,,-2.3664,37.7037,,1,0.7,0,164.265399
,,,,4,0,,37.754,62.8958,,0,0,0,144.9372569
,,,,4,1,,34.8501,134.0605,,0,0,0,14.87336305
,,,,185,1,,56.5848,88.9629,,0.5,0.1,0,218.0195055
,,,,185,0,,5.0771,-78.5013,,6.3,3.5,0,253.1909917
,,,,185,1,,53.9461,-66.3749,,10.3,6.2,0,60.16382015
,,,,183,0,,48.6259,-103.7124,,0,0,0,70.10218169
,,,,183,1,,-26.1101,128.2021,,0,0,0,1111.28767
,,,,183,1,,10.8145,-4.8985,,0.1,0.6,0,5.541801351
,,,,183,1,,59.5112,46.5572,,0,2.6,0,367.2179883
,,,,183,1,,-0.6305,31.8401,,0.1,0.6,0,191.2811792
,,,,183,1,,56.4581,-96.2239,,4.4,0.6,0,50.42292242
,,,,183,0,,23.5554,42.6593,,0,10.7,0,995.428154
,,,,183,1,,-1.2318,35.5376,,2.4,0.5,0,137.4679874
,,,,183,0,,-25.6903,24.0275,,2.5,0,0,172.8932318
,,,,183,1,,11.1205,106.6459,,1.6,10.1,0,42.61344241
,,,,182,1,,53.6549,81.7317,,0.9,1.9,0,155.7108802
,,,,182,0,,-20.0747,179.8752,,9.4,4.2,0,1779.698133
,,,,182,0,,0.8781,126.4327,,2.9,2.3,0,783.8520763
,,,,182,0,,45.6935,78.1553,,0,0,0,213.7645783
,,,,182,1,,28.881,98.8713,,5.3,3.5,0,307.9795692
,,,,182,0,,38.1757,82.7014,,0,0,0,732.4702269
,,,,182,1,,50.7098,-64.2785,,0.8,0.1,0,268.0455542
,,,,182,0,,19.2546,94.7834,,2.6,3.6,0,91.25922898
,,,,182,0,,-3.3909,-65.5626,,3.8,10.4,0,638.2926164
,,,,182,0,,42.6179,41.0493,,2.4,0.5,0,81.76857168
,,,,182,0,,42.3574,78.4146,,0,0,0,198.2821663
,,,,182,0,,-21.535,-30.684,,0,0,0,1089.004518
,,,,182,0,,52.2734,109.3734,,0.2,0.2,0,343.8123311
,,,,182,1,,56.0342,-119.9418,,0.3,0.1,0,127.7054506
,,,,182,1,,28.7984,79.3231,,3.3,0.7,0,30.62061075
,,,,182,0,,-10.0193,-43.7688,,0,0,0,185.4911017
,,,,181,1,,24.0047,84.4171,,0,0,0,72.59840055
,,,,181,0,,34.5235,84.854,,0,0,0,755.344024
,,,,181,1,,9.5598,18.7542,,0,0,0,428.9888561
,,,,181,0,,24.5901,54.7977,,0,0,0,368.3865642
,,,,181,1,,5.0674,7.1471,,3.5,2.8,0,282.335571
,,,,181,1,,40.5015,14.265,,0,0,0,98.47093732
,,,,181,0,,-20.3028,122.9439,,0,0,0,611.9364059
,,,,181,0,,35.1709,126.2189,,0,0,0,49.98907156
,,,,181,1,,-3.4333,134.5603,,5.3,0.3,0,1112.106602
,,,,181,1,,11.2423,107.7926,,6.5,2.5,0,5.013138139
,,,,181,0,,29.7789,31.76,,0,0,0,140.3353734
,,,,181,0,,-7.2284,130.0699,,1.7,1.5,0,630.828693
,,,,181,1,,0.4475,25.2563,,3.7,1.3,0,519.7195883
,,,,180,1,,-41.3495,147.9585,,7.1,23.2,0,88.46732576
,,,,178,1,,49.1986,11.602,,1.1,2.4,0,30.82394736
,,,,176,1,,1.6186,-65.1679,,2.2,1.8,0,724.3848367
,,,,176,0,,35.1674,51.4348,,1.7,0.1,0,72.82411482
,,,,175,1,,1.3237,16.6698,,0,0.5,0,700.4170964
,,,,175,1,,49.4493,136.9021,,12,6,0,675.0580608
,,,,175,1,,53.0021,24.2341,,0,0,0,208.5737169
,,,,175,1,,14.2306,100.354,,11.1,4.2,0,100.8632742
,,,,174,1,,8.3466,8.1267,,1.7,5,0,19.04924076
,,,,174,1,,-5.2118,151.8147,,1.2,2.4,0,655.7371459
,,,,174,1,,11.0096,-15.5909,,0,0,0,297.8328769
,,,,174,0,,48.7653,97.4606,,0,0.2,0,619.474985
,,,,174,0,,44.8822,67.8164,,0,0,0,334.2689082
,,,,174,1,,1.4955,34.7698,,0.6,0.7,0,76.59103122
,,,,174,0,,21.722,15.0177,,0,0,0,1184.480789
,,,,174,0,,30.3087,-87.91,,15.3,0,0,60.82742369
,,,,174,0,,10.9407,98.0398,,0,0,0,233.8448525
,,,,174,1,,18.526,121.1054,,0.5,0.8,0,193.0813748
,,,,170,1,,0.8139,11.8224,,3.1,0.2,0,158.6871681
,,,,170,1,,-11.528,21.9472,,0,0,0,400.5863943
,,,,170,0,,45.5905,-62.4167,,0,0,0,147.0447062
,,,,170,1,,50.33,18.9433,,0,0.8,0,9.702720205
,,,,109,1,,-9.786,-59.2975,,2,0.3,0,472.2369755
,,,,109,1,,59.8425,-119.3513,,0.1,0,0,164.0959634
,,,,109,1,,52.9349,-90.0948,,0,0,0,281.8843703
,,,,109,1,,-1.0423,21.632,,2.6,0.3,0,821.5881126
,,,,109,1,,4.4937,16.0975,,0,0,0,416.2880578
,,,,109,1,,-21.7782,-46.3892,,7.5,2,0,32.85811983
,,,,106,1,,7.1681,-10.1786,,1.6,0,0,93.97873866
,,,,106,0,,-26.976,16.3567,,0,0,0,157.0167207
,,,,80,0,,24.0883,-113.8114,,0.4,0,0,570.6683739
,,,,80,0,,-5.2921,-44.5687,,1.6,0.7,0,27.39262078
,,,,80,0,,38.6458,-101.0244,,0,0,0,113.8961295
,,,,80,0,,34.5796,76.3576,,0,0,0,214.2021742
,,,,80,1,,34.4828,-92.8362,,0,0.3,0,8.193529879
,,,,80,0,,30.4526,82.972,,2.6,0.8,0,334.56624
,,,,80,0,,3.1917,-77.6439,,5.3,7.5,0,107.5806135
,,,,80,0,,-5.1287,129.9083,,1,1.3,0,864.4445291
,,,,80,1,,25.5643,82.7774,,0,0,0,56.56346857
,,,,79,1,,-26.9272,118.3712,,0,0,0,598.6310262
,,,,79,0,,-26.811,149.5378,,0,0,0,103.2376889
,,,,79,0,,21.1719,13.4157,,0,0,0,1110.729984
,,,,79,0,,32.2503,-2.3169,,0,0,0,58.30495449
,,,,79,0,,-13.596,-62.3195,,3.7,3.6,0,554.2637095
,,,,79,0,,51.6617,115.1661,,0,0,0,687.3372409
,,,,79,1,,0.5996,40.1418,,0,0,0,284.0558303
,,,,79,1,,54.7169,-127.9891,,4.1,1.3,0,113.9103063
,,,,79,1,,57.2654,-107.2026,,0,0,0,245.5678236
,,,,79,1,,-3.0591,101.8948,,6.3,4.6,0,534.4055069
,,,,79,0,,13.9549,-6.3393,,0,0,0,40.65670304
,,,,79,0,,38.7782,0.781,,0.9,0,0,85.27546118
,,,,79,0,,-29.8646,27.1876,,0.6,0,0,20.81160831
,,,,74,0,,-15.8032,-139.6,,0,0.1,0,4918.991445
,,,,74,1,,42.7325,-120.9351,,0,0,0,28.05495889
,,,,72,0,,-10.8055,153.8881,,0,0,0,720.0857479
,,,,72,1,,48.7133,-98.4027,,0,0,0,74.41004649
,,,,72,1,,57.1481,-127.6796,,0,0,0,232.1963696
,,,,72,1,,-52.4206,-70.9189,,0,0,0,1023.751349
,,,,72,0,,29.5703,-5.6441,,0,0,0,183.9810587
,,,,72,1,,-5.6144,16.2155,,1.7,3.8,0,426.566173
,,,,71,0,,47.1801,48.365,,0,0,0,329.5643026
,,,,71,0,,22.1569,59.7581,,0,0,0,472.9084687
,,,,71,1,,-27.5463,-49.4,,0.3,12.7,0,89.78358539
,,,,71,1,,-4.2676,28.6248,,0,0,0,197.5474276
,,,,70,1,,5.1504,96.0046,,7.7,0,0,524.702618
,,,,70,0,,-0.4646,-81.0911,,0.1,0.1,0,122.4912327
,,,,70,1,,37.242,-80.6066,,1.1,2,0,18.78436241
,,,,68,0,,-0.829,128.5472,,0.2,0,0,1034.482366
,,,,68,1,,46.8567,12.5962,,3.2,2,0,33.49346965
,,,,68,0,,55.0673,-91.6829,,0.1,0.1,0,220.4919608
,,,,68,0,,10.3821,47.2876,,0,2.5,0,738.1602821
,,,,68,1,,35.3618,-101.302,,0.2,0.7,0,45.21324121
,,,,66,0,,30.3931,20.3317,,0,0,0,181.8288762
,,,,66,0,,45.0896,67.141,,0,0,0,381.8532444
,,,,66,0,,35.2658,109.934,,0.5,0.1,0,61.67911177
,,,,66,0,,6.7963,-163.001,,0.1,1.7,0,5259.28299
,,,,66,1,,19.2613,77.8949,,2.7,0.9,0,56.26889404
,,,,64,0,,47.5111,93.8002,,0,0,0,615.7532015
,,,,64,0,,46.0878,111.2741,,0,0,0,623.0342697
,,,,64,0,,12.0429,34.0432,,0.2,1.2,0,46.54841113
,,,,64,0,,34.8977,86.8493,,0,0,0,725.8487894
,,,,64,1,,14.2848,22.7089,,0,0,0,915.543995
,,,,64,0,,6.6259,47.109,,0,0,0,826.1207018
,,,,64,1,,13.6966,104.3673,,3,5.8,0,185.3575792
,,,,64,1,,58.742,96.1769,,0.7,0.2,0,387.9601726
,,,,64,1,,54.4927,-83.8098,,0,0,0,351.8237698
,,,,64,1,,55.1107,156.0221,,3.3,2,0,837.1985363
,,,,64,0,,-32.1475,-67.0692,,0,0,0,146.5765127
,,,,64,1,,23.2263,116.5354,,1.9,1.5,0,30.2314592
,,,,63,1,,6.8883,40.4137,,0.9,0,0,113.2606977
,,,,63,1,,-11.4023,31.8033,,0,0,0,428.8909522
,,,,63,1,,10.6427,-7.4828,,0,0,0,118.5206641
,,,,63,1,,41.8032,-71.201,,0,0.2,0,26.47060138
,,,,52,1,,41.4378,13.9354,,0.7,1.6,0,72.99307612
,,,,46,1,,47.677,108.3547,,0,0,0,582.9172346
,,,,46,0,,-21.5705,-175.9,,1.2,0.1,0,1811.734062
,,,,46,0,,-22.2888,114.5669,,0,0,0,300.3311397
,,,,46,0,,-19.5685,-143.5632,,0.4,0.7,0,4330.403274
,,,,46,0,,20.1051,49.9143,,0,0,0,1073.84353
,,,,46,1,,-18.3241,144.976,,1.1,1.3,0,85.92425907
,,,,46,0,,-11.7079,133.6791,,0.1,0,0,304.6598938
,,,,40,0,,-6.3065,117.6669,,0,0,0,240.56955
,,,,40,0,,-18.3495,16.5233,,0,0,0,210.5352478
,,,,40,0,,47.9995,-86.1022,,0,0,0,77.84150775
,,,,40,0,,-24.5848,128.3777,,45.2,0,0,942.1978478
,,,,40,0,,40.4831,35.2335,,0,0,0,43.0501413
,,,,40,1,,46.6257,47.7009,,0,0,0,268.3229075
,,,,40,1,,54.2654,-82.9942,,0,0,0,295.2077146
,,,,40,1,,56.3052,157.6344,,0.4,0,0,759.4227317
,,,,40,1,,-13.3278,-39.6048,,5.4,4.8,0,90.96351688
,,,,40,1,,40.4496,-107.4495,,0.1,0,0,13.31650031
,,,,40,0,,14.0495,-0.3386,,0,0,0,34.76013016
,,,,40,1,,42.4917,-89.1047,,0,0,0,41.87703926
,,,,27,1,,6.7633,23.1557,,4.6,2.5,0,998.4138677
,,,,27,0,,-9.173,129.4819,,0.6,0.2,0,438.1599141
,,,,27,1,,40.793,-101.8835,,0.5,0,0,50.08451564
,,,,27,0,,-8.4655,-69.1068,,4.5,0,0,620.6798757
,,,,27,1,,10.8061,4.2329,,0.1,0.3,0,38.66972134
,,,,27,1,,48.6031,44.8602,,0,0,0,28.15434041
,,,,27,0,,29.0387,5.5454,,0,0,0,612.3389219
,,,,27,0,,46.6735,135.3079,,4.5,0.5,0,525.1528456
,,,,27,1,,7.7093,-2.1299,,2.4,1.3,0,90.57169858
,,,,27,0,,4.5716,103.8989,,0,2,0,121.0104086
,,,,27,0,,-10.9464,-78.8826,,0,0,0,279.7002585
,,,,27,0,,39.5644,78.0733,,0,0,0,353.7704043
,,,,27,0,,33.9422,58.2388,,0,0,0,464.9272598
,,,,26,0,,27.5082,-83.8325,,4.5,1.6,0,146.1331423
,,,,26,0,,22.1144,-99.9811,,0.3,0,0,152.8903754
,,,,26,0,,20.0466,15.9953,,0,0,0,1030.128055
,,,,21,0,,37.0971,136.199,,0.7,0,0,69.03489631
,,,,21,1,,-17.3851,-69.1006,,10,2.4,0,251.8781827
,,,,20,0,,-4.7234,153.4179,,0.2,1.7,0,840.5253312
,,,,20,1,,-5.4835,21.9858,,1.7,0.4,0,658.478524
,,,,20,0,,-11.9655,-166.9799,,4.8,8.3,0,3222.455092
,,,,20,1,,-50.8687,-73.1179,,5.5,0.1,0,869.8934258
,,,,20,1,,-37.1174,140.8782,,0,0,0,96.84655557
,,,,20,1,,31.9591,-86.8707,,0.1,0.1,0,71.81059917
,,,,20,0,,49.3444,-112.2396,,0.7,0,0,25.67725519
,,,,20,1,,54.0581,123.217,,0.1,1.3,0,269.7199731
,,,,20,1,,53.195,107.4434,,0,0,0,235.8134771
,,,,20,1,,1.8536,28.0415,,1.4,2.2,0,493.9174154
,,,,20,1,,-13.7262,32.1925,,0,0,0,214.0361428
,,,,20,0,,39.4738,-78.8575,,9.9,2,0,23.37068241
,,,,19,0,,33.1061,-111.8353,,0.2,2.7,0,58.72943742
,,,,13,0,,41.9088,17.234,,0,0,0,138.7383359
,,,,13,1,,-20.0504,147.197,,1,4.7,0,66.24713058
,,,,13,1,,27.8948,129.4885,,0,7.6,0,218.689489
,,,,13,1,,-5.326,154.6492,,15,8.5,0,918.5110659
,,,,13,0,,24.9366,72.8542,,0.5,1.3,0,101.0804199
,,,,13,0,,22.288,18.0692,,0,0,0,1107.240578
,,,,13,0,,48.2725,117.014,,0,0,0,644.3665341
,,,,13,1,,-9.402,-38.1633,,0.1,0,0,5.130029247
,,,,10,0,,49.2292,73.9862,,0,0,0,336.2798187
,,,,10,0,,-37.8916,137.2128,,2,0.1,0,296.8695698
,,,,10,1,,-3.3002,-64.4504,,1.3,0.4,0,573.5001216
,,,,10,0,,-27.103,129.267,,0.1,0,0,966.8800528
,,,,10,1,,6.794,15.2348,,0,0,0,273.5354586
,,,,10,0,,-2.8732,40.7589,,0.3,0.2,0,380.0777918
,,,,10,1,,7.2071,-64.6199,,0,0,0,189.2389944
,,,,10,1,,-5.1193,143.4531,,1.1,3.2,0,306.7630738
,,,,10,0,,-26.2198,138.5656,,1.1,0,0,478.3028109
,,,,10,0,,-33.8221,139.9507,,0.3,0,0,63.76159159
,,,,10,1,,-27.0106,-50.1612,,1.5,0.4,0,11.73822055
,,,,8,1,,38.3994,-110.6287,,1.2,0,0,90.44288319
,,,,8,1,,35.5374,-103.684,,0.1,0,0,29.72554289
,,,,8,1,,9.5819,19.7196,,1.9,6.2,0,529.2477978
,,,,8,0,,14.1176,7.837,,0,0.1,0,132.964576
,,,,8,1,,-5.5643,25.618,,0,0,0,496.0735497
,,,,7,1,,-21.7339,46.6798,,0,0,0,300.8724159
,,,,7,1,,-31.0058,122.1147,,0,0,0,573.8412327
,,,,7,1,,44.6714,24.6166,,0,0,0,25.47374363
,,,,5,0,,-24.7108,138.0222,,0.4,0,0,461.9936653
,,,,5,1,,-12.2628,-50.314,,3.8,4.9,0,266.5418717
,,,,5,1,,-2.3816,25.6389,,0,0.1,0,360.0516865
,,,,5,0,,28.5483,37.6924,,0,0,0,587.8539209
,,,,5,0,,23.8751,-83.2164,,0,2.2,0,345.5923619
,,,,5,1,,44.2894,-85.919,,3,1.2,0,3.427922664
,,,,5,1,,44.0191,18.0644,,0,0,0,44.87866558
,,,,2,1,,53.5725,58.1027,,0,0,0,214.042646
,,,,2,0,,49.204,96.3074,,0,0,0,530.4272458
,,,,2,1,,-20.1992,17.085,,0,0,0,66.8632133
,,,,2,1,,50.6525,107.2398,,0,0.4,0,267.9874026
,,,,2,0,,31.3713,-4.1382,,0,0.1,0,75.82332111
,,,,2,1,,8.806,24.7286,,0,0,0,1079.836122
,,,,2,1,,49.4531,107.4539,,0.3,0,0,379.4007965
,,,,2,1,,-0.1128,15.1068,,0.1,0.2,0,528.87287
,,,,2,1,,53.0278,34.9562,,0.5,0.3,0,351.3269103
,,,,2,0,,29.2499,-102.2625,,0,0,0,119.4508213
,,,,2,0,,51.6436,-113.343,,0.3,1,0,75.15814326
,,,,2,1,,47.1621,23.6484,,0,0,0,55.22902393
,,,,1,1,,56.3438,95.374,,1.5,0.1,0,196.2171389
,,,,1,0,,19.1096,-78.8527,,0.1,2.2,0,304.1821929
,,,,1,1,,54.8217,-133.5647,,2.1,0.2,0,137.3942603
,,,,1,1,,18.0267,103.8833,,2.2,2.1,0,81.67345365
,,,,1,0,,23.9988,9.0399,,0,0,0,1000.478806
,,,,1,0,,30.8278,66.4934,,0,0,0,127.4188718
,,,,1,0,,49.0771,75.8828,,0,0,0,400.6757949
,,,,0,0,,38.8476,58.2429,,1.5,0,0,326.6839476
,,,,0,1,,-4.0811,139.4983,,4.1,9.1,0,757.3703706
,,,,0,1,,45.7146,-79.9454,,0,4.8,0,100.6496962
,,,,0,0,,-21.7896,-70.7078,,0,0.1,0,618.1280659
