,EVENT_ID,osm,forest,forest_year
1243,193162,1067,0,8
1244,193164,21,0,8
1245,188133,6,0,8
1246,192612,0,0,0
1247,192613,2,0,0
1248,192614,2,0,6
1249,171352,0,0,0
1250,192949,4,0,8
1251,192992,26,0,8
1252,195238,14,0,8
1253,191428,3,0,8
1254,194534,574,0,8
1255,194536,154,0,8
1256,193676,904,0,8
1257,193677,177,0,8
1258,193683,325,0,8
1259,193131,111,0,8
1260,193132,26,0,8
1261,188590,77,0,8
1262,188592,164,0,8
1263,197657,1,0,0
1264,193169,204,0,8
1265,192615,0,0,0
1266,192616,2,0,7
1267,196302,0,0,8
1268,196769,82,0,8
1269,193691,5,0,7
1270,193695,63,0,8
1271,187066,26,0,6
1272,187067,0,0,0
1273,197679,8,0,0
1274,189295,27,0,8
1275,191897,51,0,8
1276,189099,15,0,7
1277,197658,1,0,5
1278,197660,7,0,8
1279,197661,7,0,8
1280,197662,3,0,7
1281,166430,144,0,8
1282,195461,1,0,8
1283,195462,43,0,8
1284,195467,33,0,8
1285,195470,115,0,8
1286,170896,3,0,6
1287,196773,4,0,8
1288,196774,1,0,8
1289,196775,23,0,8
1290,196778,20,0,8
1291,187068,0,0,0
1292,187070,1,0,0
1293,192027,55,0,5
1294,192030,7,0,0
1295,197004,22,0,8
1296,189103,13,0,8
1297,189105,82,0,8
1298,166483,133,0,8
1299,166489,7,0,8
1300,166493,277,0,8
1301,188145,1,0,8
1302,188163,153,0,8
1303,188176,24,0,8
1304,187395,3,0,0
1305,194538,33,0,8
1306,194539,65,0,8
1307,194540,237,0,8
1308,193143,78,0,8
1309,193144,140,0,8
1310,193145,106,0,8
1311,193146,44,0,5
1312,193149,13,0,8
1313,193150,18,0,8
1314,193151,2,0,8
1315,176968,9,0,8
1316,186738,98,0,8
1317,192605,0,0,8
1318,192606,0,0,0
1319,192607,1,0,7
1320,192608,0,0,0
1321,193663,5,0,7
1322,196779,4,0,8
1323,197577,2,0,8
1324,195879,0,0,8
1325,193152,117,0,8
1326,191906,17,0,7
1327,192609,2,0,0
1328,192610,4,0,1
1329,192611,1,0,0
1330,166059,4,0,8
1331,166070,52,0,4
1332,166069,7,0,7
1333,200273,828,0,8
1334,208097,801,0,8
1335,200378,50,0,8
1336,198212,2,0,8
1337,197931,13,0,8
1338,198726,1,0,8
1339,198998,7,0,8
1340,200280,3,0,8
1341,198735,10,0,8
1342,167555,4158,0,8
1343,167556,2689,0,8
1344,167563,65,0,8
1345,167568,34,0,8
1346,167571,14,0,8
1347,206150,492,0,8
1348,206151,817,0,8
1349,206152,402,0,8
1350,188662,2,0,4
1351,198610,1207,0,8
1352,199447,11,0,8
1353,199470,2,0,8
1354,199472,15,0,8
1355,200312,411,0,8
1356,200309,10,0,8
1357,197469,1,0,8
1358,198052,15,0,6
1359,198053,4,0,5
1360,199976,3,0,0
1361,199982,3,0,8
1362,198371,85,0,8
1363,196891,56,0,8
1364,197470,3,0,8
1365,198089,6,0,8
1366,199967,3,0,8
1367,199971,28,0,8
1368,186953,4,0,6
1369,198093,64,0,8
1370,198094,13,0,8
1371,198095,10,0,8
1372,205352,1528,0,7
1373,205356,337,0,8
1374,206149,326,0,8
1375,199972,0,0,8
1376,197500,22,0,8
1377,197501,21,0,8
1378,197503,11,0,8
1379,186954,13,0,7
1380,186955,26,0,8
1381,186956,0,0,6
1382,186957,129,0,5
1383,199436,2,0,8
1384,197504,3,0,8
1385,198611,1207,0,8
1386,200561,139,0,8
1387,198515,5,0,8
1388,199286,14,0,8
1389,199306,786,0,8
1390,206704,79,0,8
1391,199439,2,0,8
1392,199442,22,0,8
1393,200310,338,0,8
1394,265066,85,0,8
1395,206153,291,0,8
1396,206154,314,0,8
1397,199443,47,0,8
1398,199444,155,0,8
1399,199445,11,0,7
1400,206155,168,0,8
1401,167456,53,0,8
1402,200563,143,0,8
1403,200571,609,0,8
1404,200572,19,0,8
1405,175081,2,0,8
1406,199973,97,0,8
1407,196071,7,0,8
1408,197894,5,0,8
1409,197897,8,0,8
1410,199383,48,0,8
1411,166072,10,0,8
1412,166074,9,0,8
1413,200414,1,0,8
1414,200416,5,0,8
1415,200417,4,0,8
1416,262542,23,0,8
1417,262543,18,0,8
1418,196997,26,0,0
1419,198239,2,0,8
1420,194025,16,0,8
1421,197505,4,0,8
1422,197445,0,0,8
1423,197896,2,0,8
1424,168403,5,0,8
1425,200894,146,0,8
1426,197488,1,0,8
1427,197489,2,0,8
1428,166192,102,0,7
1429,166203,28,0,8
1430,197496,0,0,8
1431,197506,7,0,8
1432,197507,8,0,8
1433,197508,18,0,8
1434,198734,32,0,8
1435,200136,15,0,8
1436,196074,4,0,8
1437,197053,2,0,7
1438,197056,6,0,8
1439,197058,10,0,8
1440,197903,2,0,8
1441,197925,10,0,8
1442,197920,92,0,8
1443,200279,12,0,8
1444,197813,37,0,7
1445,167218,11,0,8
1446,197497,10,0,8
1447,197502,1788,0,8
1448,198559,112,0,8
1449,187393,4,0,0
1450,200311,338,0,8
1451,200142,5,0,8
1452,200143,10,0,8
1453,197482,4,0,8
1454,200169,7,0,8
1455,197814,20,0,8
1456,199814,13,0,8
1457,198240,11,0,6
1458,198246,198,0,0
1459,198993,103,0,8
1460,199007,2,0,8
1461,199043,0,0,8
1462,200281,7,0,8
1463,197900,5,0,8
1464,197899,7,0,8
1465,197901,25,0,8
1466,199386,1813,0,8
1467,166076,11,0,8
1468,166077,4,0,8
1469,166180,18,0,7
1470,166182,0,0,8
1471,197490,0,0,8
1472,167551,31,0,8
1473,198214,58,0,8
1474,200278,10,0,8
1475,166190,55,0,8
1476,197491,2,0,8
1477,197493,6,0,8
1478,197495,3,0,8
1479,167294,3,0,8
1480,206545,21,0,8
1481,204001,4,0,8
1482,206030,2,0,8
1483,206879,8,0,8
1484,206397,12,0,8
1485,206660,3,0,8
1486,206668,183,0,8
1487,206672,165,0,8
1488,202004,9,0,8
1489,202006,3,0,8
1490,207521,442,0,8
1491,208491,9,0,8
1492,206678,292,0,8
1493,203020,84,0,8
1494,206880,6,0,8
1495,200365,13,0,8
1496,207496,1993,0,5
1497,207515,348,0,8
1498,203044,5,0,8
1499,203019,4,0,8
1500,201985,1,0,8
1501,147153,327,0,8
1502,147830,8,0,8
1503,207502,149,0,8
1504,206674,111,0,8
1505,206675,168,0,8
1506,206676,417,0,8
1507,203021,2,0,8
1508,206875,7,0,8
1509,202245,4,0,8
1510,206032,3,0,8
1511,206033,8,0,8
1512,206034,41,0,8
1513,204003,36,0,8
1514,204102,10,0,8
1515,202261,162,0,8
1516,204101,8,0,8
1517,203958,353,0,8
1518,196562,3,0,8
1519,147570,4,0,0
1520,207837,0,0,8
1521,207838,12,0,8
1522,207839,0,0,8
1523,209276,9,0,8
1524,209277,10,0,8
1525,209316,6,0,8
1526,147560,4,0,0
1527,208686,57,0,8
1528,208744,8,0,8
1529,210170,110,0,8
1530,206408,4,0,6
1531,209271,7,0,8
1532,209043,6,0,8
1533,210149,51,0,8
1534,210153,13,0,8
1535,207914,9,0,8
1536,202003,9,0,8
1537,208131,4,0,8
1538,209044,3,0,8
1539,208646,8,0,8
1540,209005,114,0,8
1541,210158,776,0,8
1542,207541,13,0,8
1543,201993,3,0,8
1544,207539,81,0,8
1545,207543,2,0,8
1546,210136,30,0,8
1547,262552,90,0,8
1548,262553,173,0,8
1549,262554,20,0,8
1550,207931,3,0,8
1551,210138,9,0,8
1552,210148,32,0,8
1553,202008,4,0,8
1554,208506,3,0,8
1555,208711,24,0,8
1556,262549,301,0,8
1557,262550,37,0,8
1558,262551,60,0,8
1559,206409,12,0,8
1560,202264,10,0,8
1561,208512,0,0,8
1562,208745,30,0,8
1563,208746,3,0,8
1564,208934,11,0,8
1565,206679,5,0,7
1566,206410,11,0,6
1567,206411,1,0,6
1568,207886,21,0,8
1569,210164,472,0,8
1570,210167,176,0,8
1571,209511,6,0,8
1572,199211,1,0,8
1573,199210,2,0,8
1574,199213,6,0,8
1575,200601,41,0,8
1576,207436,106,0,8
1577,202786,0,0,8
1578,207410,114,0,8
1579,207579,86,0,8
1580,209299,3,0,8
1581,147544,4,0,0
1582,207017,4,0,8
1583,147868,5,0,8
1584,147878,4,0,8
1585,202252,2,0,8
1586,209301,1,0,8
1587,209306,7,0,8
1588,207428,13,0,8
1589,207411,86,0,8
1590,207581,43,0,8
1591,207582,114,0,8
1592,207840,9,0,8
1593,209310,4,0,8
1594,207019,0,0,8
1595,206882,1,0,6
1596,208096,48,0,8
1597,205597,9,0,8
1598,206889,1,0,8
1599,202001,2,0,8
1600,207836,553,0,7
1601,147881,6,0,8
1602,147885,29,0,7
1603,209313,9,0,8
1604,209315,3,0,8
1605,203307,3351,0,8
1606,202100,5,0,8
1607,204154,11,0,8
1608,204155,2,0,7
1609,204156,6,0,7
1610,204157,3,0,8
1611,197803,38,0,8
1612,197804,169,0,8
1613,168048,3,0,8
1614,200030,4,0,8
1615,200028,233,0,8
1616,200129,439,0,8
1617,200120,182,0,8
1618,196307,29,0,8
1619,194976,18,0,8
1620,196037,23,0,8
1621,197889,0,0,8
1622,197891,1,0,8
1623,203964,35,0,8
1624,167572,10,0,8
1625,167573,2,0,8
1626,195996,20,0,8
1627,195998,15,0,8
1628,195999,2,0,8
1629,196000,17,0,8
1630,197892,4,0,8
1631,168402,954,0,8
1632,200431,128,0,8
1633,200437,6,0,8
1634,200439,11,0,8
1635,198204,28,0,8
1636,198206,9,0,8
1637,198208,8,0,8
1638,203991,1207,0,8
1639,203996,353,0,8
1640,204162,3,0,8
1641,200025,4,0,8
1642,199373,10,0,8
1643,196004,24,0,8
1644,196014,2,0,8
1645,197828,1602,0,8
1646,197880,8,0,8
1647,192718,7,0,8
1648,200443,2,0,8
1649,200123,0,0,8
1650,164517,17,0,8
1651,202259,14,0,8
1652,200027,210,0,8
1653,184686,3,0,8
1654,194945,5,0,8
1655,194974,15,0,8
1656,200282,1813,0,8
1657,197881,13,0,8
1658,193193,298,0,8
1659,193194,469,0,8
1660,200135,1,0,8
1661,196039,7,0,8
1662,196042,11,0,8
1663,196045,4,0,8
1664,196047,3,0,8
1665,196056,3,0,8
1666,199372,0,0,8
1667,195966,1,0,8
1668,195989,8,0,8
1669,195990,15,0,8
1670,195993,13,0,8
1671,195994,4,0,8
1672,189650,278,0,8
1673,168399,4191,0,8
1674,168400,1424,0,8
1675,168401,325,0,8
1676,200124,38,0,8
1677,198136,45,0,8
1678,198137,3,0,8
1679,198138,2,0,8
1680,200917,313,0,8
1681,200922,1504,0,8
1682,198211,5,0,8
1683,198213,12,0,8
1684,166049,4,0,8
1685,166051,11,0,8
1686,188860,16,0,8
1687,197810,31,0,8
1688,197812,70,0,8
1689,197826,36,0,8
1690,200125,50,0,8
1691,200122,102,0,8
1692,198200,13,0,8
1693,198202,20,0,8
1694,198203,14,0,8
1695,166055,6,0,8
1696,166056,1,0,8
1697,166057,1,0,8
1698,168390,4499,0,8
1699,198083,44,0,8
1700,166048,7,0,8
1701,199735,2,0,8
1702,199117,11,0,8
1703,195960,19,0,8
1704,195962,4,0,8
1705,198085,4,0,8
1706,198090,55,0,8
1707,198127,4,0,8
1708,198129,14,0,8
1709,198132,9,0,8
1710,198133,14,0,8
1711,199466,29,0,8
1712,199375,3,0,8
1713,203997,17,0,8
1714,206036,155,0,8
1715,198736,338,0,8
1716,199113,85,0,8
1717,194829,439,0,8
1718,194831,32,0,8
1719,197807,686,0,8
1720,197809,244,0,8
1721,200121,6,0,6
1722,200315,0,0,8
1723,198054,12,0,6
1724,199385,142,0,8
1725,199387,622,0,8
1726,199374,7,0,8
1727,196016,232,0,8
1728,196019,2,0,8
1729,196021,2,0,8
1730,196022,12,0,8
1731,196033,6,0,8
1732,202101,15,0,8
1733,202102,11,0,8
1734,202103,6,0,8
1735,202104,4,0,8
1736,203953,212,0,8
1737,203954,136,0,8
1738,203955,1207,0,8
1739,202105,6,0,8
1740,202110,83,0,8
1741,204148,652,0,8
1742,202218,38,0,8
1743,197652,5,0,0
1744,203771,1330,0,8
1745,204149,788,0,8
1746,204161,1,0,8
1747,203956,155,0,8
1748,203957,398,0,8
1749,203960,4,0,8
1750,204153,39,0,8
1751,202384,2,0,8
1752,202787,23,0,8
1753,202249,5,0,8
1754,205193,224,0,8
1755,201984,1,0,8
1756,201996,0,0,8
1757,149139,227,0,8
1758,149140,8,0,8
1759,207648,261,0,8
1760,201998,8,0,8
1761,205551,20,0,8
1762,202256,4,0,8
1763,146411,33,0,8
1764,202248,5,0,8
1765,146508,488,0,8
1766,202250,5,0,8
1767,203029,1,0,8
1768,203035,1,0,8
1769,203030,6,0,8
1770,201989,5,0,8
1771,207694,203,0,8
1772,207703,53,0,8
1773,202498,383,0,8
1774,202500,949,0,8
1775,147154,135,0,8
1776,147155,546,0,8
1777,147156,142,0,8
1778,147818,32,0,8
1779,147831,10,0,8
1780,203031,2,0,8
1781,207720,914,0,8
1782,202812,6,0,8
1783,202788,256,0,8
1784,207686,82,0,8
1785,207688,803,0,8
1786,207682,437,0,8
1787,202334,2,0,6
1788,204160,43,0,8
1789,207711,127,0,8
1790,207713,232,0,8
1791,201997,0,0,8
1792,206788,0,0,8
1793,201994,2,0,8
1794,146419,26,0,8
1795,146430,9,0,8
1796,206894,2,0,8
1797,202005,3,0,8
1798,201987,0,0,8
1799,202254,6,0,8
1800,203032,10,0,8
1801,203033,1,0,8
1802,207707,324,0,8
1803,206887,2,0,8
1804,205179,10,0,8
1805,205184,23,0,6
1806,205185,8,0,8
1807,201986,0,0,8
1808,201992,3,0,8
1809,207644,1294,0,7
1810,207171,0,0,8
1811,207685,41,0,8
1812,201990,1,0,8
1813,202247,5,0,8
1814,201991,4,0,8
1815,208725,9,0,8
1816,208727,6,0,8
1817,202002,1,0,8
1818,202007,4,0,8
1819,202258,6,0,8
1820,207542,21,0,8
1821,207849,4,0,8
1822,207693,6,0,8
1823,202492,22,0,8
1824,202253,6,0,8
1825,207591,607,0,8
1826,202255,4,0,8
1827,202000,2,0,8
1828,207650,268,0,8
1829,202263,10,0,8
1830,207638,13,0,8
1831,202244,4,0,8
1832,207848,21,0,8
1833,150239,88,0,8
1834,150242,9,0,8
1835,200306,2,0,8
1836,200308,17,0,8
1837,200705,42,0,8
1838,200706,12,0,8
1839,200707,415,0,8
1840,200732,5,0,8
1841,200733,10,0,8
1842,200734,40,0,8
1843,149120,6,0,8
1844,200764,45,0,8
1845,149576,13,0,8
1846,148655,471,0,8
1847,149823,621,0,8
1848,200712,85,0,8
1849,200718,7,0,8
1850,200720,15,0,8
1851,200721,19,0,8
1852,148931,9,0,8
1853,200747,7,0,8
1854,200709,382,0,8
1855,200722,26,0,8
1856,144722,6,0,8
1857,200748,147,0,8
1858,200749,19,0,8
1859,200750,5,0,8
1860,201999,8,0,8
1861,151419,42,0,8
1862,200711,238,0,8
1863,200710,382,0,8
1864,200715,153,0,8
1865,200717,70,0,8
1866,147178,0,0,8
1867,141619,3,0,8
1868,141623,19,0,8
1869,150247,6,0,8
1870,149121,4,0,8
1871,147173,1,0,8
1872,200744,1,0,8
1873,200745,9,0,8
1874,200746,147,0,8
1875,147851,10,0,8
1876,200756,0,0,8
1877,144721,19,0,8
1878,200741,146,0,8
1879,204000,28,0,8
1880,200766,13,0,8
1881,200799,5,0,8
1882,200801,147,0,8
1883,146877,0,0,8
1884,200742,85,0,8
1885,200743,15,0,8
1886,146878,4,0,8
1887,146879,41,0,8
1888,146880,8,0,8
1889,147852,7,0,8
1890,144723,19,0,8
1891,200724,9,0,8
1892,200725,63,0,8
1893,200751,251,0,8
1894,200752,788,0,8
1895,200754,28,0,8
1896,200824,102,0,8
1897,200826,21,0,8
1898,200827,43,0,8
1899,200828,0,0,8
1900,200662,230,0,8
1901,200667,147,0,8
1902,200840,9,0,8
1903,200841,147,0,8
1904,148700,32,0,8
1905,148701,12,0,8
1906,210229,1188,0,8
1907,200708,415,0,8
1908,209596,2010,0,8
1909,209595,609,0,8
1910,200829,146,0,8
1911,199115,399,0,8
1912,200830,788,0,8
1913,200842,5,0,8
1914,200843,147,0,8
1915,200844,7,0,8
1916,141612,1056,0,8
1917,209597,1095,0,8
1918,200831,85,0,8
1919,200832,28,0,8
1920,200833,5,0,8
1921,200663,85,0,8
1922,200668,147,0,8
1923,209598,1692,0,8
1924,209599,482,0,8
1925,199389,17,0,8
1926,199514,58,0,8
1927,199519,86,0,8
1928,200265,85,0,8
1929,144715,9,0,8
1930,200701,63,0,8
1931,200703,5,0,8
1932,200845,0,0,8
1933,200848,5,0,8
1934,149539,3,0,8
1935,149575,72,0,8
1936,149574,145,0,8
1937,149752,16,0,8
1938,210096,1236,0,8
1939,200266,64,0,8
1940,200834,0,0,8
1941,200835,43,0,8
1942,200837,15,0,8
1943,148608,63,0,8
1944,150237,33,0,8
1945,200815,8,0,8
1946,200816,11,0,8
1947,200817,19,0,8
1948,200838,1,0,8
1949,200839,8,0,8
1950,200820,143,0,8
1951,200821,289,0,8
1952,200822,672,0,8
1953,200823,55,0,8
1954,152618,30,0,8
1955,152653,2,0,6
1956,151614,1,0,8
1957,151579,16,0,8
1958,165605,2,0,0
1959,152625,36,0,8
1960,152626,120,0,8
1961,152627,30,0,8
1962,144545,365,0,8
1963,152622,9,0,8
1964,150251,642,0,8
1965,152548,30,0,8
1966,145889,16,0,8
1967,150252,416,0,8
1968,152551,9,0,8
1969,152607,20,0,8
1970,152555,3,0,8
1971,152557,2,0,8
1972,152601,3,0,8
1973,152624,4,0,8
1974,149634,12,0,8
1975,151820,3,0,8
1976,152628,6,0,8
1977,152629,11,0,8
1978,150958,19,0,7
1979,150963,11,0,8
1980,150941,0,0,8
1981,152509,5,0,8
1982,151821,2,0,8
